id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
3130,1964,Graduation,Single,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0
1990,1974,PhD,Single,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0
5513,1966,Graduation,Together,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0
2415,1962,Graduation,Together,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0
5684,1971,Master,Divorced,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0
8334,1971,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0
9166,1968,Graduation,Married,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0
1440,1978,2n Cycle,Together,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0
6859,1987,Graduation,Single,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0
10521,1977,Graduation,Married,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1
7393,1978,Graduation,Together,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0
9847,1955,2n Cycle,Married,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0
9576,1982,PhD,Together,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0
6906,1953,Master,Widow,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1
8527,1965,Master,Together,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0
7872,1975,PhD,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1
10595,1990,Graduation,Married,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0
4609,1966,PhD,Married,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0
9595,1961,Graduation,Together,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1
10163,1984,PhD,Single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1
2886,1971,Master,Divorced,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0
5316,1976,Master,Together,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0
1459,1966,PhD,Married,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0
1630,1979,Graduation,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0
9064,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1
3678,1973,Graduation,Widow,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1
4227,1968,Master,Together,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0
9467,1984,Graduation,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0
8486,1971,Master,Together,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0
2186,1977,2n Cycle,Together,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1
3286,1967,PhD,Divorced,26642.0,1,0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0
8602,1964,Graduation,Divorced,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0
6715,1948,PhD,Single,60200.0,0,1,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0
9612,1987,2n Cycle,Single,23830.0,0,0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10702,1984,Graduation,Single,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0
5113,1971,PhD,Divorced,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0
3010,1989,Master,Together,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0
6892,1968,Graduation,Divorced,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0
544,1954,Graduation,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0
17,1971,PhD,Married,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0
10680,1986,Graduation,Together,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0
5544,1970,Graduation,Single,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0
4994,1943,Master,Single,77598.0,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0
7966,1959,Graduation,Single,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0
3112,1977,Master,Married,22701.0,1,0,2013-05-09,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1458,1982,Master,Married,21059.0,1,0,2014-07-01,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0
7007,1968,Master,Married,29543.0,2,0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0
6200,1951,Graduation,Married,75903.0,0,1,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0
1403,1975,2n Cycle,Together,34984.0,1,1,2012-06-09,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0
4827,1956,PhD,Single,54998.0,0,1,2013-10-03,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1
1139,1984,PhD,Married,73356.0,0,0,2014-06-02,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1
5393,1977,Graduation,Single,23763.0,1,0,2012-07-08,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10868,1951,Graduation,Widow,70792.0,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0
10676,1982,Graduation,Married,63211.0,0,0,2012-02-11,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1
9955,1954,Graduation,Together,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0
6663,1940,PhD,Single,51141.0,0,0,2013-08-07,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0
3434,1951,Graduation,Single,80872.0,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0
6428,1950,PhD,Widow,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0
7530,1950,PhD,Widow,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0
8925,1965,Master,Married,70053.0,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0
3009,1962,PhD,Widow,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1
3517,1952,Graduation,Single,40887.0,1,1,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1
1158,1966,Graduation,Divorced,48877.0,0,1,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1
9507,1975,Graduation,Married,40794.0,0,1,2013-07-04,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0
8360,1971,2n Cycle,Married,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
10311,1969,Graduation,Married,4428.0,0,1,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0
5117,1963,2n Cycle,Married,32632.0,0,0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0
9289,1979,Graduation,Married,36781.0,1,0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1
10913,1984,Master,Single,31385.0,1,0,2012-05-12,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1
3334,1951,Graduation,Married,94642.0,0,0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0
4470,1962,Master,Married,58646.0,0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0
1406,1975,Graduation,Single,53201.0,1,1,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0
10821,1978,Graduation,Married,57113.0,1,1,2013-06-02,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0
10164,1958,Graduation,Single,94472.0,0,1,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0
176,1980,2n Cycle,Single,67506.0,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0
4860,1970,Graduation,Single,24206.0,1,0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4023,1970,Graduation,Married,22979.0,1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1
6679,1966,Graduation,Single,33279.0,0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0
7181,1977,Graduation,Married,30368.0,0,1,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0
832,1966,PhD,Together,65814.0,0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0
500,1977,Graduation,Together,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1
3262,1958,Graduation,Single,68281.0,0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1
7042,1983,Graduation,Married,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1
9829,1978,Graduation,Together,28587.0,1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0
6214,1982,Master,Married,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0
7861,1952,Master,Married,77027.0,0,1,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0
4198,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0
9323,1949,Master,Together,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1
10001,1985,2n Cycle,Together,7500.0,1,0,2012-01-08,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0
3945,1947,PhD,Widow,68117.0,0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1
8625,1976,Graduation,Married,17649.0,1,0,2013-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0
9119,1950,Graduation,Together,60905.0,0,1,2013-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0
4786,1977,Graduation,Married,75330.0,1,1,2012-04-10,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0
5872,1951,Graduation,Single,60689.0,0,1,2013-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0
5628,1982,Graduation,Together,61416.0,0,0,2013-08-02,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0
5631,1991,Graduation,Single,49767.0,0,0,2013-02-05,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0
5454,1979,Master,Married,45057.0,1,0,2013-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0
4095,1971,Graduation,Married,37150.0,1,0,2012-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0
4268,1959,Graduation,Married,53154.0,0,1,2014-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0
10701,1973,Graduation,Married,65308.0,0,0,2013-11-09,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0
626,1951,Graduation,Married,32871.0,1,1,2013-09-03,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0
10509,1955,Master,Single,36927.0,1,1,2014-02-06,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0
7441,1973,Graduation,Divorced,71128.0,1,0,2012-06-10,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0
10061,1950,Graduation,Married,59462.0,0,1,2013-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0
322,1978,Graduation,Together,42554.0,1,1,2013-12-01,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0
10897,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0
123,1951,Graduation,Widow,67046.0,0,1,2013-06-01,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0
6103,1948,Graduation,Married,42192.0,0,0,2013-06-09,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0
10500,1984,Graduation,Married,31761.0,1,0,2014-05-04,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0
2406,1949,Graduation,Together,54591.0,0,1,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0
10643,1987,PhD,Single,42000.0,0,0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1
2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0
10281,1970,Graduation,Divorced,64713.0,1,0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1
6958,1977,Master,Married,27889.0,1,0,2013-05-07,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0
6497,1960,Graduation,Married,51651.0,0,1,2012-07-11,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0
6507,1980,Graduation,Single,30828.0,1,0,2013-04-10,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0
7901,1971,Master,Married,34109.0,0,1,2013-06-11,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0
3107,1976,Graduation,Together,71322.0,0,1,2014-02-05,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0
1146,1949,Master,Together,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1
6183,1962,Master,Married,58646.0,0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0
5991,1949,Master,Married,48150.0,0,1,2013-08-06,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0
9729,1955,Graduation,Widow,58275.0,1,1,2013-02-06,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0
3969,1974,Master,Together,43018.0,0,1,2013-01-11,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0
9907,1969,Master,Together,66476.0,0,1,2013-04-12,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0
6262,1962,Master,Single,72217.0,0,0,2013-10-04,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0
8832,1976,Master,Together,37509.0,1,0,2012-12-09,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0
10067,1976,2n Cycle,Together,25176.0,1,1,2013-10-08,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
4915,1956,2n Cycle,Married,53230.0,0,1,2012-03-08,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0
2088,1972,Graduation,Together,84906.0,0,0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0
2493,1966,Graduation,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0
1631,1965,PhD,Together,65220.0,0,0,2012-03-09,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,3,11,1
10104,1974,Graduation,Together,33590.0,2,1,2013-03-11,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0
3919,1976,Master,Single,72309.0,0,0,2013-11-03,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1
4369,1957,Master,Absurd,65487.0,0,0,2014-10-01,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11,0
10127,1965,Graduation,Married,58692.0,0,1,2014-06-04,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,3,11,0
271,1969,Graduation,Widow,40590.0,1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0
4973,1970,Graduation,Single,20587.0,1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0
2948,1954,Master,Divorced,62637.0,0,1,2014-01-03,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,3,11,0
2715,1966,Master,Divorced,29435.0,1,1,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,3,11,1
7124,1968,Graduation,Divorced,36997.0,1,1,2013-01-02,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,3,11,0
7873,1973,PhD,Together,63516.0,1,1,2013-06-07,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0
10609,1962,PhD,Married,42769.0,0,1,2013-12-10,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0
7699,1969,Graduation,Widow,40590.0,1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0
8933,1983,2n Cycle,Married,32146.0,1,0,2014-12-05,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0
5186,1955,PhD,Married,58482.0,0,1,2014-12-03,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11,0
5667,1964,PhD,Married,60896.0,0,1,2012-11-10,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,3,11,1
902,1980,Graduation,Together,62994.0,1,0,2014-04-03,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,3,11,0
977,1957,Graduation,Together,47320.0,0,1,2013-01-08,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,3,11,0
7313,1949,2n Cycle,Widow,74859.0,0,0,2013-03-06,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0
9362,1965,Graduation,Single,69263.0,0,1,2014-05-03,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,3,11,0
2829,1955,Graduation,Married,65210.0,0,1,2014-10-03,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,3,11,0
1772,1975,PhD,Married,79174.0,0,0,2013-11-01,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11,1
4377,1971,Graduation,Married,52914.0,0,1,2013-07-01,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,3,11,0
1321,1974,Graduation,Married,26067.0,1,0,2013-04-11,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,3,11,0
8858,1972,PhD,Married,44325.0,0,1,2013-07-03,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,3,11,0
9723,1960,Graduation,Married,67716.0,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,3,11,0
2666,1972,Master,Married,76234.0,0,1,2014-06-02,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,3,11,0
5721,1956,PhD,Married,84117.0,0,0,2014-11-05,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,3,11,0
10652,1957,Master,Together,65487.0,0,0,2014-10-01,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11,0
7990,1947,Graduation,Married,27469.0,0,0,2012-02-08,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,3,11,0
8722,1957,2n Cycle,Married,82347.0,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,1
7118,1957,Graduation,Married,73803.0,0,1,2012-01-08,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0,3,11,1
7620,1990,Basic,Single,16185.0,1,0,2013-05-08,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,3,11,0
2736,1978,Graduation,Married,73807.0,0,1,2013-02-01,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,3,11,0
1092,1980,Graduation,Married,61014.0,0,1,2012-11-08,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11,0
3850,1963,Basic,Together,14918.0,0,1,2012-07-12,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,3,11,0
10469,1981,Graduation,Together,88325.0,0,0,2014-05-02,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,3,11,0
6983,1950,Master,Divorced,38054.0,1,1,2014-01-05,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
3661,1995,2n Cycle,Single,80617.0,0,0,2012-12-10,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,3,11,0
9589,1948,PhD,Widow,82032.0,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0
7366,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1
10659,1979,2n Cycle,Together,7500.0,1,0,2013-07-05,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,3,11,0
4286,1970,PhD,Single,57642.0,0,1,2014-09-01,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,3,11,0
4201,1962,Graduation,Single,57967.0,0,1,2013-03-03,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,3,11,0
9432,1977,Graduation,Together,666666.0,1,0,2013-02-06,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,3,11,0
8372,1974,Graduation,Married,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0
4001,1946,PhD,Together,64014.0,2,1,2014-10-06,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0
